viewCount,likeCount,favoriteCount,commentCount,video_id
243637,266,0,270,fxTOrWWPriL
907658,2362,0,973,dzX1ZZ8uRsL
916350,9507,0,826,i9IL0LW65lR
824590,2123,0,561,hVQjv15oONy
576803,8756,0,731,zpVOeHkpgwk
230668,3161,0,965,NurLaeJ1WlS
51850,1685,0,713,NnXbrfi161Q
857701,425,0,860,K27f8fj95gJ
86633,3731,0,291,ypyVZnz4IPQ
956468,9989,0,485,EOaf9IS2GPv
216308,8986,0,792,ftup39Ukf0A
145028,4867,0,572,FFAQLozhYfb
984886,2757,0,779,69bMmM1PLuF
943213,3149,0,926,rsliEy1Fw8u
187409,3572,0,570,05buK1R7E7i
590730,3837,0,527,QOrqo5bvyzo
985689,5139,0,8,Skg64xNEiag
816261,1616,0,384,X18GixkJjGp
270336,6506,0,513,OVTcPRfYwYv
699271,1856,0,82,qy1UXRdVww0
281539,1514,0,783,OaZbmB4kRaG
312410,7822,0,46,s3SD0dMiNZh
14062,7074,0,189,yVhHUZSziN3
506680,2688,0,413,Z1Tgn5H6sW8
123491,6058,0,735,DL51L0D76af
132374,8966,0,278,Qw5gzmOxQPK
278652,8243,0,682,W3YSg8hNw5p
990020,5783,0,300,R2vajunqhQ7
862583,7532,0,457,XLy0cXgYHOK
426790,6147,0,755,t0utrdjPFVC
56355,7863,0,367,srINPRbStO3
37620,4855,0,447,uGtA26afTAH
308413,5809,0,405,f6kbJrjhdGK
551748,4535,0,202,KptCvxZ8kVK
801956,1620,0,142,e1xeftCV8OB
247345,611,0,590,QuiepnQ985A
971777,5583,0,897,GzvkMVEzsMO
830830,8248,0,32,7NcG8YiABXW
361767,6607,0,681,fEFMJdzyX0E
400275,289,0,885,ggPbLmAfkqG
699325,6274,0,593,dPi8Ilw47gZ
382872,2393,0,852,CW5hrVS5wXa
949363,9479,0,17,CTOVWP2cKM6
291576,9915,0,800,JeRJP2YayHn
678217,5989,0,412,zyUFPJ9FyeW
304939,5103,0,609,CFaponni3Je
916882,3029,0,146,gyKfzN9TNXQ
219005,5810,0,775,sNNbUtXIgOZ
239766,6735,0,315,xwm2jJcWt9t
68104,5167,0,217,KuDHXZsYHQI
444943,6624,0,161,2shmcojdmPu
432951,5490,0,444,oyAKluFcOvk
743952,1032,0,515,wmVMRzFOEVQ
572194,1499,0,752,Ozu7zoHqEQb
130873,6783,0,944,5R0oJkZCPD8
537965,2866,0,524,CFUv9hdMuGj
504251,2670,0,854,pHUnbfkgeo6
270418,2920,0,298,FwL3PhTeoXD
184186,5418,0,821,zXf5MMAldLC
380539,4465,0,301,fkWfb9c6cOz
541296,1908,0,901,UQIjuIREAcr
260881,1480,0,910,yy6BvlYajmf
837002,1914,0,814,TunF4KBAyfL
72905,7959,0,965,4ywn5wFjPbq
803715,2334,0,975,v7JimvAqhs0
259162,9146,0,517,0wbQq07SB5v
727378,4198,0,849,diplspVJDLp
287635,8344,0,766,VXNJefN7DRN
256128,4924,0,178,jbFOSEitfKE
790705,1532,0,349,qoy8MV3jZuZ
823646,5150,0,720,u8fbQqhl5jd
596575,314,0,457,ekXInCIe2Gc
254127,1944,0,650,Fdagf6M7VfU
928456,822,0,591,Yn6R40UvGsN
566335,3876,0,7,9TSVdnxdxdO
159162,1413,0,387,uyAptqTtX9W
777126,4507,0,71,EqlmkJ9A8Zd
132325,4924,0,113,Rj3wr5dCXZD
151651,2888,0,307,q4cEd2qZoyU
665950,2026,0,988,NTK5OO71QC5
997674,8897,0,592,amSniexS1bF
107710,7809,0,888,VhuvR3INxVe
287782,9514,0,491,YRrsph3ry55
274672,4711,0,652,1iYefIGILbf
869627,1959,0,828,YvpBAtLafhi
440560,7653,0,416,oKwVimIMro2
613265,1946,0,545,vrVfdhBBLVA
94466,8389,0,751,SJ8LrIAT2wp
437510,4735,0,936,SNVXimn9fUA
514289,7285,0,166,iXaR2UxbSil
331965,3948,0,601,CWBbrgLaI4r
298581,5414,0,118,a1lBGQcugMT
120702,2276,0,116,fU1GWNKG9Eu
455278,5422,0,968,TvFgNSm2fU6
791601,3225,0,545,bRB8f729tsq
562132,661,0,284,cRAd3TMozn7
891162,9126,0,980,frwqzearYxO
461055,1956,0,35,YV4sPkUW8D8
636935,5394,0,305,WVvgiI1mACe
112452,9187,0,808,X5fxBjMhJzW
553695,3131,0,758,qaps93ehkTf
60100,8458,0,643,WsQxzNl2Aho
517485,8309,0,618,EAOjQMUTRBr
83195,5770,0,507,vSSdocaiZSw
911949,3209,0,976,utBM6fNqC0X
870127,9182,0,247,VEn7TOZHoJ0
990941,5573,0,35,zrbl5bLdmdj
731469,2578,0,270,agXC3RH05iq
446234,7513,0,52,9OKON0cvThP
265343,5970,0,737,gNNAv2repfk
816122,9111,0,653,Ko7VCYFslqW
106199,2208,0,174,WKXglWwFVM5
647414,6941,0,266,H5fv6K4XKst
468115,8871,0,374,zDhy1NOvyie
860201,8237,0,866,JmOyq8CKLXY
446569,7126,0,710,lmKnnh6g1Az
674837,9284,0,400,UpzQzXuNNPI
140585,3559,0,487,09yieakK7jt
156024,7049,0,363,HWQUSmW7JUQ
224583,6879,0,365,zElWdZlEwsu
774260,618,0,456,kAtf2NabiK8
96282,7221,0,652,9gV8bpZkKkc
811519,82,0,86,lJ7hrgMP5q4
663924,4609,0,369,NL5ubfk8OS7
468331,3556,0,216,IAe3GSqHLTl
226020,8071,0,117,aVwhPxd066g
903013,2210,0,299,BSVdN9bPHTJ
573089,3748,0,280,OMSyqDP0GRa
417311,8730,0,658,dBQZh9h8Fgr
586570,4303,0,443,7cXspwJuY6v
946442,849,0,573,AcGZkZIfPwr
616316,1941,0,22,aPivtfUYt46
353290,629,0,506,ftj5YWBRVn2
869380,870,0,203,6B7Hansezpr
270510,6953,0,156,3M4IVL10IFd
263165,1805,0,481,nAISXvUOSBJ
308838,1575,0,106,7ZHlZwqAmJe
115159,2647,0,14,Y4JmGGB3H9Q
663402,8670,0,841,dblE22cIY5m
346149,7175,0,339,vDShlB4LIVV
164162,7520,0,871,b6TTM9t8fUW
341697,2998,0,307,Ktzpf2HvEvi
450489,4039,0,322,NIhME6kESG1
440371,3758,0,883,HCgfgr7NVtK
633355,7054,0,278,LYBSKj94ttx
915040,8563,0,216,vRfTiWNc0Se
881322,9515,0,47,kZA2JixrhtU
638361,6711,0,584,lkdkXANGHW2
920022,7307,0,23,54hdJkPoNlN
155441,2604,0,703,OMPQzR9kwPK
773289,6690,0,45,l9qrDFYneBV
691466,9480,0,751,Va9DwXUejFP
87544,9257,0,84,bML9OE88FPC
510389,6256,0,135,lObMz2WnlC2
291760,200,0,714,QCNRTFLfYeN
84667,7319,0,25,toItXiw018v
596586,9484,0,547,uTYOeAPan6h
206868,6431,0,547,mCvuIVxVrjS
272175,1988,0,601,3I5IZ4gTdKj
560125,8022,0,533,ctAkZOTaIgO
489625,1619,0,603,S3F7o4L3Xo3
755019,4307,0,603,46W6hchKLgq
127368,200,0,602,MLAxvHQq1iH
800858,8896,0,76,uwSL7yvFZMZ
298265,9643,0,110,xVpOqvFsMV9
684553,9074,0,391,0wlakAJwmZx
25016,1947,0,417,kIqir9AlVSM
736351,2875,0,591,yx2Rhm8S09x
169483,8103,0,45,URG5iA783tz
921323,6840,0,46,YFYywM8eblw
823622,7746,0,786,5rTcuCqtO8V
954005,3452,0,205,5Hd8RNUTVjr
845439,3181,0,122,LnpvKgyQLO5
575464,4420,0,56,NykAiQw0iYl
46911,5443,0,109,JhFzUQtN0bc
806238,942,0,227,y7kiFFc746g
844751,2209,0,239,GfuuP9rO7Hv
788242,5793,0,569,Dqe0Fyg7PLA
479379,6644,0,202,6j3nDzJfVkl
19137,4344,0,88,8dSF1X1fVXm
741521,6968,0,408,EPmU5Ftd06w
707050,1165,0,85,4mRifjKLYxX
323440,4834,0,458,v5pqcstYhV2
97201,5325,0,765,JfKhrlGHV1I
678732,9874,0,97,vLgenn8simb
196675,2750,0,930,HtJ7XC8oE3E
659997,6380,0,560,ORcU7RqeEAv
596935,7529,0,526,hLl8y0wMLKL
304992,8297,0,306,m100y2XNMUu
900353,6404,0,695,5yE3bYzOa59
98950,7943,0,741,rWX4xKA8UMq
384715,2430,0,777,p9WtVjoWAwH
421557,2552,0,528,laMPzKNrcx9
577214,6426,0,324,d9akxW7oTpi
470855,6160,0,269,MWoBLVv1CjK
151653,6367,0,115,skedHd9fwT6
964761,296,0,711,CLXqAscdX3x
196637,4632,0,310,w4mfvf1UyL9
447837,3862,0,409,5GgTwg4wIe7
847729,9597,0,313,ji4DsY0QoFI
860221,7486,0,30,WSIcjDUL9WW
478826,8070,0,874,nLheo3MsRUu
458204,7800,0,297,nSJQfN2zaH7
968628,2921,0,136,ykuCDaAReLg
784121,1349,0,599,F5KjwgdY4z8
774596,6819,0,591,ImpEFMAso5h
172140,9942,0,927,mjSV23qpeoL
600278,1757,0,792,FIQciawTSKX
718785,2508,0,972,TQFxaSpQWVY
263228,5068,0,982,M0bosgHXVkb
76389,6195,0,120,FwxGKqB9fkC
745303,7586,0,148,KaGnNdUXuXf
369534,6433,0,982,gEqz5UBJWGr
886137,661,0,32,0Mh22av2WJn
564762,845,0,841,KvMxIHd4Bwk
884264,7100,0,876,AWMipP9CjS1
118479,2748,0,758,ZkyCS8ccZC4
688974,9321,0,671,RdptVQmVwMM
122317,1265,0,937,q9R7FC63wke
209935,8748,0,913,uSxzsjOh54V
475382,6139,0,956,gzLTbth2Qkn
574198,7944,0,839,8KifdlugoTe
835598,5869,0,378,2nrrR8ATFOw
770223,7697,0,432,p7NVUNdNVnE
66742,2043,0,292,bsCrkt3ciM8
143163,390,0,704,oq23V15IdQ9
57293,6780,0,418,QQK5Up3GpZk
691411,1016,0,132,GxrgCYLzgb9
138232,5671,0,983,w6KYgplf3L2
43831,6144,0,493,Jpw1GGVGnlh
251862,7980,0,565,Oj2X9LEZG4O
537710,3266,0,439,A9TKytLEqAw
282646,286,0,565,6JvLiTSWfmk
573216,8667,0,276,Yz5cLWvaySC
254302,9793,0,384,8S2CjPxIrRA
374774,5162,0,543,MnDpHPJoWOX
851149,7754,0,54,b2yUIaCgJFK
421828,4569,0,918,MyidemAXtIM
392272,3382,0,450,ao9XdsfpAq3
187286,5454,0,230,HE9g4iulxRE
146636,2780,0,705,KPx6VNVlGZu
174596,2305,0,376,bNBWyl9JtIY
979307,7720,0,580,TBgnguRdMiI
335617,3277,0,12,LbMtWlBHoBf
225136,5589,0,414,Dlo58ZM3PsX
556826,232,0,262,wVm6JKLwPIK
604114,9245,0,240,XaKl1imEdo4
510886,2502,0,632,D8jXs14pL34
191141,7846,0,999,JhVrHDDSSjf
856311,662,0,969,hmO3OWXhR1C
325608,8161,0,608,jmUtV2UHxf4
33785,1638,0,490,4BZtwkATrVt
878820,1344,0,257,HyjrrCp72sC
294804,8955,0,93,Kn4LkbA6cv4
499015,5779,0,257,09Zq8K8Q3lU
670169,9083,0,326,wV11kfq9OM2
738457,2734,0,209,Kc1zxFj50m0
173548,1269,0,992,aEyF3unecPM
818990,5778,0,197,WHiec9BxUXO
619540,7714,0,614,wgCUJ5TZa1B
886830,8549,0,20,74HSOKsxgI2
490260,2129,0,550,cmcnyN5cdaW
182165,1963,0,765,HwE6BwDklDo
15509,3481,0,149,9QTNa27HcOt
506622,957,0,105,ogfgb7Sgv0k
649715,4423,0,369,62GcH4ALcRY
826294,9254,0,978,qLZKsh5ZMb0
518214,387,0,15,uCJ3bhgKY7I
895453,1147,0,622,mOXCGQKkuk3
812054,1513,0,747,vofiivyPDLO
799518,6796,0,593,VSwDD104o4x
968435,8050,0,195,LZLl5gEKuSv
541037,7607,0,279,JLGii4dFqYW
623309,5433,0,267,5RYnkGWg49P
174110,9558,0,226,txw17Yzt0tC
168398,7604,0,440,gfLHeIp8Mmc
457639,2448,0,767,Z146HsiY4Jq
916426,7594,0,77,yyZ9D3veIJi
130309,6583,0,795,gIf2BW20I3O
419040,3702,0,966,BnhF958GJyv
355427,7986,0,761,vE0Q04PKnLo
829997,7836,0,15,h4ZMgC4kSjY
781074,7314,0,576,mnRIrVAHTG9
437083,76,0,669,mvPHpi1KFCm
637702,9892,0,504,vONCUGqGa9x
903673,4480,0,347,8OKCAIS7Jqa
880549,7127,0,832,mtX7QjKDOGq
539136,3529,0,87,O8SllKMtn7w
256140,5574,0,581,Vjwov3sxDO5
925758,8309,0,126,rRFe5i6AEWX
987890,9450,0,59,DxHzE5wfweP
169896,5246,0,430,uLoavhgwHpC
556415,3119,0,272,aoV5rq7lvrA
429201,3083,0,859,r4I1HQKAYR1
319842,9424,0,38,GPsoo5l5KV4
550178,9723,0,955,dLmjMBIhNpL
33123,3017,0,594,MreRqHNh6Fb
308308,9756,0,939,MJpQrAnRpPj
579786,8037,0,129,ZfCREv2XwmM
310226,4144,0,464,MsKrtH2mLAO
56131,1082,0,838,rkjJrWRXZdw
487107,5221,0,977,GwqKbTbpDct
38519,2273,0,266,8zQQtSf88cs
985675,4177,0,331,GSahiOmsRiC
22756,2656,0,352,URGAiRaHgSx
518086,9908,0,994,sAsbJsxSZjQ
870918,277,0,229,j0b7Ujt3Bai
788821,21,0,666,1bLA19sfHC3
402194,8345,0,483,GhQF9CdeJXG
806735,9529,0,358,C2uaRZ0J4PE
693207,267,0,263,cEeScjvezUP
971128,776,0,585,AO7QqdyPfQw
216342,5788,0,171,82Hr0Xtimuy
636272,3356,0,334,N9PkRDaPzRO
329792,2035,0,875,7axhE9nk5jQ
398431,804,0,346,UdqsxS5afI9
438688,5255,0,951,c2bvla117ma
725139,9692,0,429,pBK5zJzht1Y
601743,382,0,42,1MToH5TTMsy
202300,9741,0,313,4ZqM1jAtFuT
191727,2564,0,8,yoFyqVLYCQV
436371,9846,0,629,o0DXTKgHanS
895156,2004,0,556,ow3IfzHfyOQ
144466,8736,0,54,IRKbKT6GUWV
993979,8933,0,346,UgsNx5UUvM7
274590,373,0,910,D56d6ulQMS4
228803,6893,0,149,n1v25yFrcfE
859055,7163,0,494,oPMhR3SoPbR
554857,9174,0,85,eQqCEjpyWg7
668328,7219,0,625,w13NFOMbHLL
215681,3796,0,634,bKDschwWflV
514408,8335,0,297,SiACrPZtcLy
964655,4514,0,956,7Qlp3janhvW
633686,601,0,500,6hE46OuDm6g
893108,1741,0,926,gqAJB3hwdYc
850852,5101,0,10,rBEcsv8w5md
752407,9778,0,437,d7OakdRsn9R
21377,2515,0,200,6MjUY8Gi1na
91310,3613,0,740,9N5NPc8R2jA
585007,3231,0,866,NpRAuzUEV12
113512,6842,0,412,Nt5bt4C8rWk
917497,8813,0,970,1XtUozZXG67
445609,2550,0,102,oeax3ssoxFR
467660,5477,0,24,WLpjED0Osdd
932391,6473,0,99,vxTTMOlOhxH
76531,6355,0,228,8nHv3ZvczKY
364032,6596,0,631,2p40BQYZwxo
933987,8706,0,108,ZlpOaV9TrFo
358263,6139,0,855,GECOZTB5jOs
745648,6750,0,439,Fop44KNgUJs
657386,848,0,468,iOIqXibj4fO
256668,1629,0,703,AtznkuvfT1b
195789,3409,0,756,lvZJOHCtMyT
879527,5903,0,271,sZak5WK9YAg
489991,3776,0,619,EJzna9tuvaR
244509,7498,0,735,vzqrZCeoe6b
774496,7983,0,744,Wn1JnM8idTK
23228,1518,0,450,43aAGsElr1p
805977,1250,0,748,nwSYJDm3gX5
979083,8307,0,823,7UcOkpqdLOY
159741,8032,0,624,w9bS2lUQaS0
413894,1290,0,692,vQ2vnMtUT04
226492,4457,0,984,4f3Om1dKm3l
398956,6838,0,210,sQIZmZBcJcE
913862,2240,0,741,3nEUPuA6qqh
892213,1286,0,526,5LojoEvPh5I
899397,6437,0,392,0Qf3n56408x
705284,1158,0,283,LOjL5uxVns3
259232,9176,0,518,s2a4q9Thy04
836226,6242,0,849,IEg8PBRrXUa
229302,2960,0,583,kb8TtnQ1hZz
517116,8542,0,538,wigdYAr2EPv
556782,6002,0,828,j6x2gEzsuCS
94159,1839,0,636,KjpKUPtAXLu
